,brand,fuel_type,transmission_type,price_USD,mileage_kkm,year_made,engine_size
103591,72,5,0,8500,150,2010,1.6
103592,49,5,0,13500,133,2016,2.0
103593,112,3,0,11500,185,2006,3.5
103594,116,0,0,35900,25,2017,2.0
103595,116,0,0,14500,222,2011,2.0
103596,112,5,1,7076,132,2006,1.6
103597,83,0,1,6999,189,2009,1.7
103598,90,0,1,6700,215,2010,1.5
103599,20,4,4,14600,128,2014,1.4
103600,83,0,1,7300,160,2006,1.9
103601,32,0,1,6000,200,2009,1.3
103602,84,5,1,5199,121,2005,2.0
103603,11,0,1,5200,398,2000,2.5
103604,35,0,1,6750,266,2010,1.6
103605,128,5,1,1000,48,1983,1.5
103606,111,1,0,33800,68,2013,0.0
103607,77,0,1,14100,75,2013,1.6
103608,49,3,1,6300,230,2007,2.0
103609,116,3,1,2900,367,1991,2.8
103610,32,5,1,2700,270,2004,1.0
103611,19,3,1,2100,183,2007,1.6
103612,25,5,1,3000,216,2007,1.5
103613,116,5,0,12900,207,2012,2.0
103614,11,5,1,6800,370,1997,2.5
103615,32,0,0,5600,202,2006,1.9
103616,81,0,1,1500,350,1988,1.7
103617,35,3,1,8500,158,2010,1.6
103618,35,5,1,8000,182,2015,1.0
103619,6,0,0,4200,350,1998,2.5
103622,60,3,3,26000,155,2015,3.3
103623,72,3,1,7800,184,2009,1.8
103624,101,0,0,8950,201,2010,1.6
103625,128,5,1,4000,145,2011,1.6
103626,101,5,1,6500,230,2005,1.6
103627,22,0,1,8500,237,2013,1.6
103628,130,5,1,1000,44,1993,1.1
103629,6,3,1,5500,406,1998,1.8
103630,83,0,1,6700,288,2006,1.9
103631,81,0,4,21000,204,2014,1.6
103633,32,0,1,3400,340,1996,1.87
103635,49,5,1,7650,183,2007,2.0
103636,84,0,1,2750,200,1999,1.9
103637,11,5,3,15300,225,2012,2.0
103638,116,3,1,4400,228,2003,1.4
103639,35,0,0,3500,255,1992,2.5
103640,128,3,1,2800,144,2005,1.6
103641,22,0,1,13500,120,2013,1.6
103642,101,3,1,2400,420,2001,1.3
103643,101,5,1,7800,210,2008,2.0
103644,74,0,3,5650,285,2000,2.1
103645,74,0,0,19900,165,2009,3.0
103646,20,0,1,9700,176,2009,2.0
103647,74,5,4,7000,245,2007,1.7
103648,116,5,1,9200,128,2010,1.8
103649,81,1,0,8900,88,2013,0.0
103650,72,0,1,7500,222,2008,2.0
103651,99,5,1,5900,201,2008,1.4
103652,128,5,1,2500,166,2005,1.6
103653,49,1,0,16955,76,2017,0.0
103654,35,0,0,52000,75,2018,3.0
103655,106,3,3,8300,163,2007,3.6
103656,74,0,1,8999,284,2008,2.1
103657,78,3,0,6300,153,2008,1.6
103658,6,3,3,7400,305,2006,2.4
103659,35,5,0,9550,79,2016,1.6
103660,83,3,1,3500,365,1999,2.0
103661,116,0,0,14800,170,2012,2.0
103662,112,0,3,12500,150,2011,2.2
103663,101,5,1,4200,220,2007,1.2
103664,25,5,1,4999,136,2004,1.8
103665,11,5,0,23100,91,2014,2.0
103666,112,0,1,9500,400,2000,2.4
103667,74,3,0,7577,159,2006,1.8
103668,74,3,0,11800,210,2007,3.0
103670,35,5,2,9200,120,2015,2.0
103671,128,5,1,3200,95,2011,1.5
103672,72,5,0,19400,25,2018,2.5
103673,87,3,0,15900,180,2008,3.6
103674,49,5,0,29000,36,2016,3.3
103675,83,0,1,4700,435,2000,2.0
103676,101,5,1,13859,166,2018,1.4
103678,90,5,1,6600,137,2009,1.6
103679,64,5,0,21800,190,2013,2.0
103680,35,5,0,10000,260,2013,2.5
103681,101,5,1,7800,220,2011,1.6
103682,101,3,0,8300,187,2010,1.8
103683,74,0,1,4500,480,2002,2.1
103684,101,0,0,7000,260,2007,1.9
103686,6,5,0,19000,129,2014,2.0
103687,57,5,0,18000,133,2015,3.2
103688,83,0,1,6200,217,2007,1.9
103689,20,3,1,5800,240,2005,1.8
103690,84,0,1,4100,220,2002,2.0
103691,84,0,2,8800,179,2011,1.6
103692,60,5,0,13300,156,2013,2.4
103693,49,5,3,12500,150,2010,2.0
103694,6,5,0,13500,153,2014,1.8
103696,116,5,0,7700,188,2007,1.6
103697,128,3,1,3450,157,2008,1.6
103699,6,0,1,4700,300,1995,1.9
103700,128,3,1,5000,15,1996,1.7
103701,57,5,0,13300,211,2015,2.4
103702,11,5,0,37500,58,2017,2.0
103703,6,5,2,24200,117,2015,3.0
103704,128,3,1,2900,90,1997,1.5
103705,22,5,0,9000,157,2013,1.6
103707,117,0,1,12200,190,2013,2.0
103708,35,5,0,7900,158,2015,1.6
103709,15,3,0,20700,190,2006,6.2
103710,90,0,1,12900,215,2014,2.0
103711,72,5,1,8100,232,2008,1.8
103712,128,3,1,2000,255,1997,1.5
103713,116,5,0,11900,133,2011,2.0
103714,116,5,0,11900,133,2011,2.0
103716,11,3,0,16800,167,2008,4.8
103717,6,0,1,5200,300,2000,2.5
103718,117,0,1,7299,241,2008,2.0
103719,116,5,0,11900,133,2011,2.0
103721,11,3,0,16800,167,2008,4.8
103722,6,0,1,5200,300,2000,2.5
103723,117,0,1,7299,241,2008,2.0
103724,11,3,0,16200,262,2007,3.0
103725,32,3,1,7700,73,2014,1.4
103726,101,5,1,6200,217,2006,2.0
103727,40,0,0,24300,114,2017,1.6
103728,90,0,1,7400,233,2011,1.5
103729,35,5,0,16200,8,2018,1.5
103730,49,5,1,5900,95,2008,1.4
103731,128,5,1,2800,97,2005,1.5
103732,116,0,0,8800,198,2009,2.0
103733,11,5,0,13200,108,2001,3.0
103734,11,0,0,17000,53,2014,2.0
103735,60,5,1,8499,139,2008,2.0
103736,108,5,1,6300,160,2008,1.3
103738,128,3,1,1800,87,1987,1.3
103739,77,0,0,19500,190,2015,2.0
103740,106,5,1,11000,152,2009,2.0
103741,116,0,1,15770,230,2017,1.6
103743,11,5,0,16300,170,2012,3.0
103744,83,3,1,5600,270,2007,1.8
103745,128,3,1,1100,50,1978,1.3
103748,116,3,0,12000,175,2005,3.2
103749,46,3,0,9100,160,2006,2.0
103750,83,3,1,2400,330,1990,2.0
103752,20,4,0,12999,121,2014,1.4
103753,83,0,3,10280,201,2009,2.5
103754,74,0,0,4500,257,2000,1.7
103757,72,5,0,8350,158,2008,2.3
103758,116,1,0,14500,52,2016,0.0
103759,130,3,1,4900,160,2012,1.5
103760,20,5,1,4000,158,2005,1.5
103761,11,5,1,3600,341,1991,2.5
103762,90,5,1,4550,147,2004,1.6
103763,90,5,1,4899,126,2008,1.2
103764,116,5,2,24500,46,2017,2.0
103766,116,0,0,14800,198,2011,2.0
103767,90,0,1,9500,270,2007,2.5
103768,49,5,1,4500,111,2008,1.1
103769,49,0,0,20950,161,2014,2.2
103770,25,3,1,2650,95,2007,1.4
103772,60,0,1,5300,260,2008,1.5
103773,84,3,0,3000,250,2003,1.8
103774,112,5,1,9700,199,1998,2.7
103775,60,5,0,14999,118,2016,2.4
103778,78,3,0,8399,306,2001,3.5
103779,112,3,0,26000,81,2013,2.7
103780,116,5,0,19800,167,2013,3.6
103781,46,0,1,8300,235,2005,2.2
103782,21,0,0,9200,175,2005,2.8
103784,90,0,1,4500,274,2003,2.2
103785,84,3,1,4999,264,2005,1.8
103786,99,0,1,7495,183,2011,1.6
103787,60,3,0,4200,170,2001,3.5
103788,35,0,1,6699,157,2007,1.6
103789,60,0,1,17000,135,2016,1.7
103790,116,3,1,6750,269,2010,1.4
103791,101,0,1,10800,252,2013,1.6
103792,11,5,0,19000,256,2010,3.5
103793,20,3,1,5100,163,2008,1.6
103794,46,5,0,16099,73,2015,2.4
103795,81,0,1,9300,229,2008,1.5
103796,81,5,0,18800,102,2015,3.5
103797,11,5,1,2000,120,1986,1.8
103798,60,5,1,6000,187,2007,1.4
103799,38,3,1,5500,120,2013,1.5
103800,116,5,1,5900,194,2006,1.6
103801,116,0,2,9500,273,2011,1.6
103802,51,5,0,23499,135,2017,3.7
103803,25,3,1,3000,180,2007,1.6
103804,67,3,0,20500,189,2007,4.7
103805,57,5,0,10500,125,2014,2.0
103806,60,3,0,9300,142,2010,2.0
103807,35,0,1,4600,240,2002,1.8
103808,74,3,1,4100,338,1988,2.0
103809,116,5,1,6500,180,2007,1.4
103810,6,0,1,6500,299,2001,1.9
103812,6,5,0,17700,215,2011,3.0
103813,35,0,1,6300,210,2009,1.6
103814,20,3,1,5300,177,2008,1.4
103815,6,5,3,45500,29,2018,3.0
103817,20,3,1,6300,224,2006,1.6
103818,81,3,1,6500,193,2010,1.6
103819,11,5,0,10300,265,2002,3.0
103820,72,0,1,4999,180,2004,2.0
103821,19,3,1,2400,200,2008,1.6
103822,128,3,1,4999,144,2011,1.6
103823,101,5,1,6500,227,2007,1.8
103824,6,5,0,16500,68,2007,4.2
103825,116,5,0,9700,202,2012,1.4
103827,101,0,0,11750,280,2010,2.0
103828,78,3,1,12550,175,2011,2.0
103829,90,5,1,3700,300,2007,1.4
103830,35,0,1,33000,2,2018,2.0
103831,83,5,1,5500,157,2003,1.8
103832,20,5,1,5600,124,2006,1.6
103833,101,0,1,6750,195,2010,1.6
103834,101,5,1,4599,197,2006,1.2
103836,81,5,1,6499,159,2011,1.6
103837,77,0,0,17900,75,2015,2.0
103838,20,3,1,5250,135,2008,1.6
103839,116,0,0,7799,260,2007,2.0
103840,74,0,1,9499,284,2004,2.7
103841,116,5,0,8200,125,2013,2.0
103842,101,0,1,12500,228,2016,1.6
103843,28,5,0,11800,143,2014,2.4
103844,106,3,0,6500,228,2006,3.0
103845,74,3,3,15000,150,2007,6.3
103846,49,0,0,8899,200,2008,2.0
103847,74,5,0,13500,102,2007,1.8
103848,78,5,4,11300,154,2012,1.8
103849,74,0,0,6700,260,2001,2.2
103850,128,3,1,2800,150,2002,1.5
103851,74,0,1,10000,300,2010,2.2
103852,83,5,1,2600,238,1992,1.6
103853,25,3,1,3200,144,2004,1.6
103854,116,5,0,10500,102,2015,1.4
103855,49,2,0,13900,250,2016,2.0
103856,87,0,0,29000,360,2013,3.0
103857,81,0,1,4000,294,2003,1.9
103859,6,0,0,22300,232,2013,3.0
103860,38,5,1,4500,80,2011,1.5
103861,116,5,1,5450,108,2010,1.2
103862,25,3,1,3100,108,2012,0.8
103863,38,5,1,3900,190,2012,1.5
103864,11,5,0,26000,60,2016,2.0
103865,83,3,1,850,250,1988,1.8
103866,128,3,1,1080,30,1975,1.5
103867,46,3,0,12000,154,2007,2.4
103868,130,3,1,2000,151,2010,1.3
103869,74,3,1,2500,35,1988,2.3
103870,6,0,1,8540,340,2005,2.0
103871,116,0,1,10700,215,2011,1.6
103872,117,0,1,7499,171,2009,1.6
103873,35,5,1,5200,193,2006,1.6
103875,101,0,1,14100,162,2014,1.6
103876,116,0,1,12350,238,2014,2.0
103877,74,5,0,22357,95,2014,3.5
103878,116,5,0,5999,206,2008,2.0
103879,78,3,1,1600,590,1993,1.3
103880,83,0,1,7200,184,2012,1.3
103881,11,5,0,23999,170,2013,4.4
103882,11,5,3,8500,320,2002,3.6
103883,116,5,1,7199,255,2007,1.4
103884,49,5,1,6400,186,2006,2.0
103885,11,0,0,18600,222,2012,2.0
103886,116,0,1,7900,243,2010,1.6
103887,25,5,1,3450,65,2013,0.8
103888,20,5,0,8150,194,2012,1.8
103889,20,5,0,8150,194,2012,1.8
103890,90,0,1,13500,153,2014,2.0
103891,78,5,0,7200,135,2011,1.5
103892,6,0,0,16000,174,2014,2.0
103893,6,3,1,5400,319,1997,1.8
103894,83,3,1,5500,390,2005,2.2
103895,116,0,1,8400,210,2009,1.6
103896,116,3,0,4500,168,2003,1.4
103897,74,0,0,42500,76,2017,1.9
103899,22,0,1,6300,215,2009,1.6
103900,112,3,1,6388,285,2007,1.8
103901,83,0,1,2800,262,1995,1.7
103903,32,0,1,3400,264,2003,1.9
103904,25,3,1,2800,132,2007,1.5
103906,84,0,1,5800,340,2005,2.2
103907,72,5,1,3650,360,1997,1.5
103908,46,5,1,5000,205,2003,1.3
103909,83,0,1,7800,115,2006,1.9
103910,116,0,1,7400,352,2011,1.6
103911,112,5,0,18600,89,2012,2.5
103912,116,0,1,7500,300,1999,2.5
103913,83,0,0,10200,193,2014,2.0
103914,6,0,3,5400,273,2002,2.5
103915,83,0,1,5600,295,2005,1.9
103916,90,5,1,4250,211,2004,1.6
103917,77,5,0,17500,18,2016,1.6
103919,35,5,0,12500,140,2017,2.5
103921,105,0,1,10500,156,2012,2.0
103922,25,3,1,1100,125,1998,1.6
103924,83,3,1,4900,248,2007,1.6
103925,46,5,0,16400,112,2015,1.8
103926,25,3,1,3650,177,2007,1.5
103927,116,0,1,12500,200,2014,1.6
103928,49,0,0,16490,60,2013,2.0
103929,67,5,0,6500,180,2003,3.0
103931,19,5,1,3500,86,2007,1.6
103932,84,0,1,10100,192,2016,1.6
103933,49,3,1,5499,213,2008,1.4
103934,20,3,1,4900,219,2007,1.8
103935,81,3,1,4300,300,2002,1.8
103936,20,0,1,11500,180,2012,2.2
103937,101,5,1,4300,150,2006,1.2
103938,90,5,1,14700,2,2020,0.9
103939,49,0,1,18200,176,2017,2.5
103940,74,5,1,6650,172,2008,1.5
103941,49,5,0,18999,108,2015,2.4
103943,83,0,1,10600,188,2015,2.0
103945,35,5,0,10680,168,2014,2.5
103946,49,5,0,11900,149,2013,2.4
103947,116,5,1,4699,255,1999,1.6
103948,117,3,1,4900,220,2002,1.6
103949,35,5,0,13500,135,2014,2.0
103950,78,5,1,4400,163,2005,1.3
103951,35,0,1,3600,180,2004,2.0
103952,90,0,1,4100,230,2006,1.5
103953,32,0,1,5200,246,2006,1.3
103954,90,0,2,9300,181,2013,1.5
103955,128,5,1,1300,91,1993,1.5
103956,60,5,0,10700,280,2010,2.4
103957,35,5,1,9300,56,2018,1.6
103958,72,3,1,5900,180,2006,2.0
103959,72,5,0,8390,140,2012,1.5
103960,6,5,0,9500,220,2006,3.2
103961,11,0,0,8200,320,2002,2.5
103962,23,0,1,8750,140,2013,1.5
103963,81,5,0,17900,27,2017,2.5
103964,25,3,1,3300,168,2008,1.5
103965,90,0,2,12600,330,2012,2.3
103966,116,5,1,4050,200,1988,1.6
103967,84,5,0,6500,150,2007,1.6
103968,60,5,1,4700,34,2012,1.4
103969,130,5,1,1300,225,2004,1.2
103970,35,0,1,15990,240,2015,2.2
103971,46,5,0,13600,135,2014,2.4
103973,112,3,1,8200,176,2010,1.3
103974,128,3,1,1600,105,1988,1.3
103975,84,5,1,8500,133,2010,1.6
103976,116,5,1,7400,183,2007,1.6
103979,35,4,0,10700,125,2015,2.0
103980,78,0,1,17700,121,2013,2.5
103981,11,5,0,20000,119,2013,3.0
103983,35,0,1,5290,243,2006,1.6
103984,78,3,0,7490,260,2004,2.4
103985,101,0,1,5300,253,2000,1.9
103986,87,5,0,13999,178,2007,4.8
103987,74,0,1,13800,322,2007,3.0
103988,90,0,1,8350,240,2013,1.5
103989,84,0,1,6200,256,2008,1.6
103991,116,0,1,5150,3,2003,1.9
103992,90,5,0,5500,245,2006,2.0
103993,19,5,1,4500,140,2007,2.0
103995,49,5,0,16850,140,2013,3.3
103997,90,0,1,4300,300,2003,1.9
103998,84,0,1,9900,240,2009,2.0
103999,11,0,0,6000,290,2000,2.0
104000,74,0,1,9000,301,2004,2.2
104001,21,5,0,9200,256,2015,2.4
104003,116,0,1,8000,122,2012,2.0
104004,106,5,4,15800,113,2016,2.46
104005,25,3,1,3500,207,1998,1.6
104006,128,5,1,2250,133,2003,1.5
104007,74,5,0,39900,90,2015,3.0
104008,83,0,1,4700,260,2003,2.0
104009,35,3,1,750,350,1989,2.0
104010,25,3,1,3200,296,1999,2.0
104011,20,5,1,4999,197,2004,1.6
104012,40,3,0,17017,200,2003,5.3
104013,116,0,3,13400,65,2015,1.6
104014,116,0,1,7500,260,2002,2.5
104015,81,5,4,14200,75,2013,1.6
104016,116,0,0,14500,256,2016,1.6
104018,74,0,0,8500,267,2005,2.2
104019,74,3,3,22000,209,2000,5.0
104020,90,0,1,7670,185,2013,1.5
104021,116,0,0,14500,256,2016,1.6
104023,74,0,0,8500,267,2005,2.2
104024,74,3,3,22000,209,2000,5.0
104025,78,3,4,15500,180,2012,2.4
104026,90,0,1,7670,185,2013,1.5
104027,78,3,4,10950,182,2009,2.38
104028,11,5,0,28000,15,2018,2.0
104031,83,0,1,7800,190,2009,1.7
104032,46,4,0,12100,130,2013,1.5
104033,20,5,1,4600,154,2008,1.4
104034,116,3,1,10700,152,2011,2.5
104035,49,3,1,4500,29,2010,1.6
104036,130,3,1,1550,183,2007,1.2
104037,90,0,1,5755,267,2005,1.5
104038,81,5,0,12500,85,2012,1.6
104039,90,0,1,8250,170,2012,1.5
104040,11,5,0,14600,140,2015,2.0
104041,116,0,0,12450,217,2011,2.0
104042,101,0,3,12750,204,2013,2.0
104043,83,5,1,8400,272,2007,1.8
104046,112,5,1,4500,307,2003,1.8
104048,106,3,4,26500,12,2018,2.5
104049,116,0,1,6200,216,2006,1.9
104050,35,5,0,13000,97,2015,2.0
104051,116,0,1,8300,197,2011,1.6
104052,74,0,0,4900,209,2001,1.7
104053,46,5,1,6300,190,2006,2.0
104054,32,5,1,7000,119,2012,1.4
104056,116,0,0,14900,190,2006,3.0
104057,90,0,1,11500,83,2014,1.6
104058,25,3,1,2250,315,1998,1.5
104059,105,3,0,8800,118,2011,2.3
104060,112,3,0,19100,124,2015,3.5
104061,81,5,4,16900,70,2018,1.2
104062,116,5,1,4500,195,2000,1.4
104063,106,0,1,11999,160,2009,2.0
104064,11,3,3,13500,270,2008,4.8
104065,74,5,0,14500,176,2012,1.8
104066,83,0,1,5600,188,2009,1.7
104067,105,0,0,7300,190,2010,2.0
104068,116,5,1,6899,173,2005,1.6
104070,6,0,1,6200,298,2002,2.5
104071,90,0,1,7450,190,2010,1.5
104073,35,5,0,11750,99,2014,1.6
104075,117,0,1,7150,178,2011,1.6
104077,128,3,1,2500,70,2005,1.5
104078,130,5,1,1500,120,2004,1.2
104079,25,3,1,2600,177,2005,1.3
104080,74,0,1,18700,350,2015,2.2
104081,25,3,1,3350,120,2007,1.5
104082,35,5,1,1800,160,1991,2.0
104083,25,3,1,2950,270,2008,1.5
104084,116,0,1,2000,400,1990,2.4
104085,74,0,1,10000,380,2005,2.1
104086,46,3,1,3000,500,1992,2.0
104087,112,5,1,7800,260,2003,2.0
104088,11,3,0,10700,176,2004,2.5
104089,116,0,0,18100,46,2016,1.6
104092,116,3,1,3999,238,1998,1.4
104093,11,5,0,17300,194,2009,3.0
104094,32,0,1,6100,170,2008,1.3
104095,25,5,1,3500,74,2006,1.3
104096,81,0,1,11800,170,2012,1.5
104097,35,0,1,6900,300,2008,1.8
104098,74,5,1,5100,230,1999,2.3
104099,6,3,1,4800,323,1997,2.8
104100,116,5,0,9500,199,2014,1.8
104102,23,5,1,4350,221,2007,1.4
104103,128,5,1,3100,228,2004,1.5
104104,49,0,1,6200,202,2009,1.59
104105,90,0,1,4000,300,2002,1.9
104106,108,5,0,10000,107,2008,1.3
104107,112,3,0,15500,120,2004,2.7
104108,6,0,0,8199,270,2002,2.5
104109,74,0,1,8700,377,2010,2.2
104110,130,5,1,1750,53,2003,1.2
104111,116,0,0,19500,350,2012,2.0
104112,101,3,1,6800,278,2003,1.8
104113,11,0,0,9500,328,2003,3.0
104114,6,5,0,21000,158,2013,3.0
104115,116,5,0,22500,110,2015,1.8
104116,22,0,1,6500,137,2011,1.3
104117,49,0,1,13500,152,2012,2.5
104118,60,5,1,8000,106,2011,1.4
104119,49,5,0,5100,152,2005,1.39
104120,83,0,1,8500,203,2011,2.0
104123,90,0,1,4200,42,2006,1.5
104124,35,5,0,14500,88,2015,2.5
104126,49,0,1,6800,280,2004,2.0
104127,60,5,1,4799,215,2007,1.6
104128,49,5,0,10500,89,2014,2.4
104129,111,1,0,32490,63,2015,0.0
104130,130,5,1,3300,177,2012,1.5
104132,116,0,0,19000,215,2014,2.0
104133,87,5,0,25000,67,2008,4.8
104134,116,5,1,2550,440,1986,1.8
104135,49,5,0,26900,4,2019,2.4
104136,20,5,1,6300,97,2011,1.6
104137,49,3,0,18200,95,2015,2.4
104139,49,3,0,11500,159,2009,2.7
104140,90,0,1,9000,230,2014,1.5
104141,32,1,0,9000,60,2014,0.0
104142,83,0,1,4500,350,2003,1.7
104146,101,5,1,4850,210,2006,1.4
104147,60,0,1,8000,25,2006,2.0
104148,90,0,2,13900,111,2017,1.5
104149,46,5,0,11999,146,2015,2.4
104150,60,0,1,6700,150,2009,1.6
104151,64,0,0,14000,222,2005,3.0
104153,83,0,1,5666,273,2006,1.7
104154,78,5,1,5650,158,2008,1.6
104155,99,0,1,6950,245,2012,1.2
104156,49,5,0,15000,79,2015,2.0
104157,22,0,1,4250,233,2006,1.6
104158,116,0,0,19000,115,2011,2.0
104159,35,5,0,19900,75,2017,3.5
104160,22,3,0,6500,196,2008,2.0
104161,78,5,1,5600,185,2006,1.6
104162,72,5,0,8200,130,2007,2.3
104163,22,0,1,6700,180,2010,1.4
104164,49,0,0,15500,95,2012,2.0
104165,83,0,1,7900,191,2012,1.7
104167,106,3,0,5300,216,2003,1.6
104168,6,0,0,5200,280,2002,2.5
104169,32,3,1,2000,248,1991,1.6
104170,49,5,0,16800,26,2017,2.0
104171,90,0,1,9250,160,2015,1.5
104172,20,1,0,19500,170,2016,0.0
104173,84,0,1,7000,300,2008,2.2
104174,11,0,0,28000,275,2011,3.0
104175,116,3,1,7000,204,2005,2.0
104176,11,0,0,28000,275,2011,3.0
104177,116,3,1,7000,204,2005,2.0
104178,20,3,0,4800,245,2005,2.0
104179,128,5,1,1300,10,1983,1.5
104180,112,3,0,10900,94,2007,3.5
104181,116,0,1,11400,204,2013,1.6
104182,128,5,1,3200,108,2006,1.6
104183,11,3,1,4300,550,1999,2.5
104184,111,1,0,30995,65,2015,0.0
104186,6,0,1,19800,239,2014,2.0
104187,60,3,0,25400,101,2018,3.3
104188,84,0,1,7500,194,2009,1.6
104189,101,0,1,10500,201,2011,1.9
104190,46,5,1,3200,220,1994,1.5
104191,74,0,1,14500,210,2011,2.1
104192,46,0,1,10200,285,2007,2.2
104193,116,0,0,33900,77,2014,3.0
104194,116,5,1,5500,170,2002,1.4
104196,77,5,0,12100,222,2013,1.6
104197,128,3,1,3200,320,2007,1.6
104198,101,5,1,8800,125,2009,1.8
104199,32,0,1,1500,360,1986,2.5
104201,35,0,1,6100,250,2010,1.6
104202,81,0,1,5300,335,2004,1.5
104203,74,0,1,13500,570,2008,2.2
104204,116,0,1,4650,264,2004,1.9
104205,78,5,0,6700,192,2008,1.5
104206,35,0,1,5800,198,2009,1.4
104207,90,5,1,4300,232,2001,1.8
104209,72,5,0,10900,84,2014,2.5
104210,6,4,0,169999,17,2020,4.0
104211,74,5,1,2999,400,1987,2.0
104212,60,0,0,9000,290,2006,2.5
104213,60,5,0,12800,210,2010,2.4
104214,69,5,0,10800,480,2001,4.6
104215,112,3,0,5500,300,2003,2.4
104216,25,3,1,2500,328,1998,1.5
104217,74,5,0,18300,114,2011,3.0
104218,74,5,0,8999,299,2003,3.5
104219,38,3,1,8200,130,2017,1.5
104221,20,5,1,4972,171,2006,1.4
104222,116,0,1,6300,543,2002,2.5
104223,74,0,1,9000,239,2013,1.5
104225,101,3,1,6500,111,2011,1.2
104226,128,3,1,3900,200,2008,1.6
104227,101,0,3,6900,232,2005,2.5
104228,35,5,1,6500,203,2010,1.6
104229,74,0,4,6600,280,2006,2.0
104230,116,5,1,5750,137,2001,2.0
104232,83,0,1,11200,211,2014,2.0
104234,90,5,1,5500,218,2006,1.6
104235,35,3,0,13000,115,2015,2.5
104236,83,0,3,5299,278,2004,1.9
104237,99,5,1,6500,158,2006,1.6
104238,128,3,1,2600,150,2002,1.5
104239,11,0,0,9000,306,2007,2.0
104240,11,0,0,10300,230,2010,2.0
104242,133,5,1,4100,30,1971,1.3
104243,25,3,1,3000,197,2007,1.4
104244,25,5,1,2950,160,2007,0.8
104245,11,3,0,13000,241,2006,4.0
104246,25,3,1,2500,200,2004,1.3
104247,46,0,0,17500,145,2013,2.2
104248,35,5,1,12499,115,2016,1.5
104249,6,3,3,5800,320,2003,2.7
104250,72,3,1,8499,192,2010,1.8
104251,90,0,1,7300,214,2011,1.5
104252,35,0,1,3300,248,1999,1.8
104253,20,3,1,8600,150,2011,1.6
104254,20,3,1,6700,131,2008,1.8
104255,74,3,1,2600,406,1986,2.3
104256,83,3,1,4300,340,1996,2.0
104257,35,4,0,12100,69,2014,2.0
104258,51,3,0,28500,212,2010,5.7
104261,130,3,1,3500,122,2011,1.3
104262,11,0,0,23000,190,2015,2.0
104263,116,0,1,11700,228,2003,2.5
104264,19,3,1,3000,203,2007,1.6
104265,128,3,1,4400,132,2011,1.6
104266,16,5,1,2100,106,2008,1.3
104267,83,5,1,2500,400,1991,2.0
104268,78,0,1,10999,235,2006,2.5
104269,84,3,1,1950,253,1995,1.4
104270,6,5,1,7100,245,2006,1.6
104271,116,5,0,12000,170,2013,2.5
104272,20,3,1,4800,150,2007,1.6
104273,90,5,1,5300,217,2006,1.6
104274,22,5,0,7000,58,2010,1.6
104275,117,0,0,16200,260,2011,2.0
104276,22,5,0,7000,58,2010,1.6
104277,117,0,0,16200,260,2011,2.0
104278,74,0,0,10800,265,2007,2.1
104279,67,3,0,20500,240,2005,4.7
104280,6,0,3,18900,220,2012,3.0
104281,72,5,0,9099,150,2016,2.5
104283,108,3,0,8800,140,2007,2.0
104285,83,3,1,6500,187,2010,1.4
104286,11,3,1,7000,345,2001,2.8
104287,49,5,0,11300,81,2016,2.0
104288,49,0,1,9600,163,2008,2.0
104289,32,5,1,4100,180,2007,1.1
104290,137,3,1,4600,5,1982,2.4
104291,74,0,0,15500,325,2008,3.0
104292,105,5,1,9000,117,2011,2.3
104294,116,3,1,4450,183,2000,1.8
104295,46,5,4,12000,95,2015,2.4
104296,51,5,0,22500,41,2017,3.0
104297,116,0,1,6500,242,2010,1.6
104298,130,3,1,1000,125,2004,1.1
104299,74,5,1,6200,254,2003,1.8
104300,6,0,0,11800,254,2010,2.0
104302,116,5,1,4990,206,2003,1.6
104303,112,3,0,12999,264,2004,2.7
104304,128,3,1,2300,185,2008,1.6
104305,124,5,1,4500,72,2015,1.0
104306,11,0,0,10000,373,2004,3.0
104307,83,0,1,8300,175,2012,1.7
104308,74,5,0,8500,168,2007,2.0
104310,49,2,0,11500,144,2016,1.6
104311,11,0,0,14000,216,2003,3.0
104312,106,3,3,9450,227,2004,3.0
104314,105,0,1,8400,146,2010,2.0
104315,112,3,0,15700,230,2004,4.7
104316,84,0,1,9500,366,2013,1.6
104317,32,0,1,5800,182,2012,1.3
104318,49,5,0,14200,151,2014,2.4
104319,6,5,1,7000,228,2005,1.8
104320,83,5,1,6400,180,2005,1.8
104321,101,0,1,17000,237,2016,2.0
104322,101,5,1,7700,145,2010,1.6
104324,83,3,0,6200,190,2007,2.2
104325,74,3,1,8000,200,2006,1.8
104326,116,5,0,11500,146,2012,2.5
104327,116,0,0,21000,255,2010,3.0
104328,116,0,1,4450,367,1999,1.9
104329,83,0,1,5350,158,2010,1.4
104330,74,0,0,5100,176,2003,1.7
104331,84,3,1,2400,300,1993,2.0
104332,84,0,1,8900,165,2010,1.6
104333,22,0,1,9299,105,2014,1.6
104334,49,0,1,10800,297,2006,2.2
104335,83,0,1,9350,97,2016,1.3
104336,74,5,0,7600,85,2009,1.7
104337,11,5,0,29999,151,2012,4.4
104338,116,5,0,13000,160,2015,2.0
104340,90,0,0,9900,250,2013,1.5
104341,25,3,1,2999,280,2007,1.5
104342,74,5,0,14750,242,2012,1.8
104343,90,0,1,3700,275,2004,1.5
104344,84,0,1,10000,425,2008,2.2
104345,112,3,0,16500,102,2011,2.7
